Order_Year,Order_Month,Order_Day,Order_Week,Ship_Mode,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Quantity,Profit,Sales_per_Quantity,Profit_Margin,Order_Quarter,Is_weekend?
2020,December,2,49,Second Class,Consumer,United States,Houston,Texas,Central,Furniture,Furnishings,139.752,4,-3.7196,34.938,-0.02661571927,4,FALSE
2020,December,3,49,Second Class,Consumer,United States,Thornton,Colorado,West,Furniture,Furnishings,118.192,1,4.6552,118.192,0.03938676053,4,FALSE
2020,December,3,49,Second Class,Consumer,United States,Thornton,Colorado,West,Furniture,Furnishings,117.376,3,7.0128,39.12533333,0.05974645583,4,FALSE
2020,December,3,49,Second Class,Consumer,United States,Thornton,Colorado,West,Furniture,Furnishings,132.72,5,3.344,26.544,0.02519590115,4,FALSE
2020,December,4,49,First Class,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,109.352,3,2.6961,36.45066667,0.02465524179,4,FALSE
2020,December,5,49,First Class,Home Office,United States,Seattle,Washington,West,Furniture,Furnishings,223.9,5,39.98,44.78,0.178561858,4,FALSE
2020,December,5,49,First Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,156.96,2,10.9096,78.48,0.06950560652,4,FALSE
2020,December,8,50,Second Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,143.48,2,33.9388,71.74,0.2365402844,4,FALSE
2020,December,8,50,First Class,Consumer,United States,Inglewood,California,West,Furniture,Furnishings,157.9,2,15.468,78.95,0.09796073464,4,FALSE
2020,December,9,50,First Class,Corporate,United States,Houston,Texas,Central,Furniture,Furnishings,826.708,3,-5.8248,275.5693333,-0.007045776743,4,FALSE
2020,December,10,50,First Class,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,384.92,5,15.386,76.984,0.03997194222,4,FALSE
2020,December,10,50,First Class,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,536.88,2,23.316,268.44,0.04342869915,4,FALSE
2020,December,10,50,First Class,Consumer,United States,Fort Lauderdale,Florida,South,Furniture,Furnishings,396.104,3,5.7312,132.0346667,0.01446892735,4,FALSE
2020,December,11,50,Same Day,Consumer,United States,Aurora,Illinois,Central,Furniture,Furnishings,447.72,1,-66.062,447.72,-0.1475520415,4,FALSE
2020,December,14,51,Same Day,Consumer,United States,Skokie,Illinois,Central,Furniture,Furnishings,422.328,3,-26.7558,140.776,-0.06335312837,4,FALSE
2020,December,14,51,Same Day,Consumer,United States,Skokie,Illinois,Central,Furniture,Furnishings,171.352,6,-292.9872,28.55866667,-1.709855736,4,FALSE
2020,December,16,51,Second Class,Corporate,United States,Oceanside,California,West,Furniture,Furnishings,286.96,2,7.584,143.48,0.02642877056,4,FALSE
2020,December,21,52,Same Day,Home Office,United States,Fremont,Nebraska,Central,Furniture,Furnishings,348.92,2,7.0048,174.46,0.02007566204,4,FALSE
2020,December,25,52,First Class,Consumer,United States,Hialeah,Florida,South,Furniture,Furnishings,421,3,5.775,140.3333333,0.01371733967,4,FALSE
2019,January,7,2,Standard Class,Consumer,United States,Amarillo,Texas,Central,Furniture,Furnishings,23.076,3,-10.9611,7.692,-0.475,1,FALSE
2019,January,10,2,Standard Class,Corporate,United States,Seattle,Washington,West,Furniture,Furnishings,79.92,4,34.3656,19.98,0.43,1,FALSE
2019,January,11,2,Standard Class,Home Office,United States,Columbus,Ohio,East,Furniture,Furnishings,54.992,14,8.9362,3.928,0.1625,1,FALSE
2019,January,14,3,Standard Class,Consumer,United States,Concord,North Carolina,South,Furniture,Furnishings,315.776,8,31.5776,39.472,0.1,1,FALSE
2019,January,17,3,Standard Class,Home Office,United States,Concord,New Hampshire,East,Furniture,Furnishings,322.59,3,64.518,107.53,0.2,1,FALSE
2019,January,22,4,Standard Class,Consumer,United States,Fayetteville,North Carolina,South,Furniture,Furnishings,14.272,8,4.2816,1.784,0.3,1,FALSE
2019,January,22,4,Standard Class,Corporate,United States,Seattle,Washington,West,Furniture,Furnishings,109.9,5,37.366,21.98,0.34,1,FALSE
2019,January,23,4,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,59.99,7,21.5964,8.57,0.36,1,FALSE
2019,February,2,5,Standard Class,Corporate,United States,Houston,Texas,Central,Furniture,Furnishings,73.784,2,-77.4732,36.892,-1.05,1,FALSE
2019,February,4,6,Standard Class,Consumer,United States,Sierra Vista,Arizona,West,Furniture,Furnishings,14.368,2,3.9512,7.184,0.275,1,FALSE
2019,February,6,6,Standard Class,Corporate,United States,Chattanooga,Tennessee,South,Furniture,Furnishings,132.224,4,-18.1808,33.056,-0.1375,1,FALSE
2019,February,16,7,Standard Class,Consumer,United States,Henderson,Kentucky,South,Furniture,Furnishings,318.08,4,34.9888,79.52,0.11,1,FALSE
2019,February,19,8,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,44.46,2,14.6718,22.23,0.33,1,FALSE
2019,February,21,8,Standard Class,Corporate,United States,Oceanside,New York,East,Furniture,Furnishings,68.95,5,28.959,13.79,0.42,1,FALSE
2019,February,27,9,Standard Class,Consumer,United States,Houston,Texas,Central,Furniture,Furnishings,16.192,2,-6.8816,8.096,-0.425,1,FALSE
2019,March,6,10,Standard Class,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,159.04,5,-194.824,31.808,-1.225,1,FALSE
2019,March,8,10,Standard Class,Consumer,United States,Miami,Florida,South,Furniture,Furnishings,102.36,3,-3.8385,34.12,-0.0375,1,FALSE
2019,March,8,10,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,113.6,8,44.304,14.2,0.39,1,FALSE
2019,March,11,11,Standard Class,Home Office,United States,Columbus,Georgia,South,Furniture,Furnishings,76.92,4,31.5372,19.23,0.41,1,FALSE
2019,March,13,11,Standard Class,Home Office,United States,Waynesboro,Virginia,South,Furniture,Furnishings,127.88,2,40.9216,63.94,0.32,1,FALSE
2019,March,14,11,Standard Class,Consumer,United States,Columbus,Ohio,East,Furniture,Furnishings,21.88,5,6.2905,4.376,0.2875,1,FALSE
2019,March,14,11,Standard Class,Corporate,United States,Green Bay,Wisconsin,Central,Furniture,Furnishings,16.74,2,4.3524,8.37,0.26,1,FALSE
2019,March,27,13,Standard Class,Corporate,United States,Columbus,Georgia,South,Furniture,Furnishings,20.24,1,8.7032,20.24,0.43,1,FALSE
2019,March,27,13,Standard Class,Corporate,United States,Columbus,Georgia,South,Furniture,Furnishings,39.92,4,11.1776,9.98,0.28,1,FALSE
2019,March,29,13,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,414,8,124.2,51.75,0.3,1,FALSE
2019,April,3,14,Standard Class,Consumer,United States,Richmond,Indiana,Central,Furniture,Furnishings,71.12,4,22.0472,17.78,0.31,2,FALSE
2019,April,8,15,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,24.7,5,10.374,4.94,0.42,2,FALSE
2019,April,8,15,Standard Class,Home Office,United States,Hot Springs,Arkansas,South,Furniture,Furnishings,159.92,4,31.984,39.98,0.2,2,FALSE
2019,April,16,16,Standard Class,Corporate,United States,Lakewood,New Jersey,East,Furniture,Furnishings,9.96,2,3.2868,4.98,0.33,2,FALSE
2019,April,17,16,Standard Class,Corporate,United States,Columbia,Tennessee,South,Furniture,Furnishings,79.12,5,13.846,15.824,0.175,2,FALSE
2019,April,18,16,Standard Class,Corporate,United States,Houston,Texas,Central,Furniture,Furnishings,127.88,5,-67.137,25.576,-0.525,2,FALSE
2019,April,22,17,Standard Class,Home Office,United States,Phoenix,Arizona,West,Furniture,Furnishings,23.56,5,7.068,4.712,0.3,2,FALSE
2019,April,22,17,Standard Class,Home Office,United States,Jefferson City,Missouri,Central,Furniture,Furnishings,86.62,2,8.662,43.31,0.1,2,FALSE
2019,April,30,18,Standard Class,Home Office,United States,Dallas,Texas,Central,Furniture,Furnishings,22.608,3,-10.1736,7.536,-0.45,2,FALSE
2019,April,30,18,Standard Class,Corporate,United States,Scottsdale,Arizona,West,Furniture,Furnishings,111.888,7,22.3776,15.984,0.2,2,FALSE
2019,May,2,18,Standard Class,Corporate,United States,New York City,New York,East,Furniture,Furnishings,12.56,2,4.0192,6.28,0.32,2,FALSE
2019,May,2,18,Standard Class,Corporate,United States,New York City,New York,East,Furniture,Furnishings,214.7,5,83.733,42.94,0.39,2,FALSE
2019,May,5,19,Standard Class,Consumer,United States,Chattanooga,Tennessee,South,Furniture,Furnishings,16.72,5,3.344,3.344,0.2,2,TRUE
2019,May,6,19,Standard Class,Home Office,United States,Lorain,Ohio,East,Furniture,Furnishings,54.712,7,11.6263,7.816,0.2125,2,FALSE
2019,May,6,19,Standard Class,Consumer,United States,Bakersfield,California,West,Furniture,Furnishings,41.6,4,14.144,10.4,0.34,2,FALSE
2019,May,7,19,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,63.68,8,28.0192,7.96,0.44,2,FALSE
2019,May,12,20,Standard Class,Corporate,United States,New York City,New York,East,Furniture,Furnishings,10.02,3,4.4088,3.34,0.44,2,TRUE
2019,May,14,20,Standard Class,Corporate,United States,Jacksonville,Florida,South,Furniture,Furnishings,30.192,3,8.3028,10.064,0.275,2,FALSE
2019,May,19,21,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,35.92,4,15.0864,8.98,0.42,2,TRUE
2019,May,19,21,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,39.76,8,12.3256,4.97,0.31,2,TRUE
2019,May,20,21,Standard Class,Home Office,United States,Vallejo,California,West,Furniture,Furnishings,1049.2,5,272.792,209.84,0.26,2,FALSE
2019,May,23,21,Standard Class,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,37.05,3,16.302,12.35,0.44,2,FALSE
2019,May,25,21,Standard Class,Home Office,United States,Columbus,Georgia,South,Furniture,Furnishings,24.96,4,6.24,6.24,0.25,2,FALSE
2019,May,26,22,Standard Class,Consumer,United States,Washington,District of Columbia,East,Furniture,Furnishings,41.37,3,17.3754,13.79,0.42,2,TRUE
2019,May,26,22,Standard Class,Consumer,United States,Milwaukee,Wisconsin,Central,Furniture,Furnishings,26.94,3,11.3148,8.98,0.42,2,TRUE
2019,May,27,22,Standard Class,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,25.176,3,-33.3582,8.392,-1.325,2,FALSE
2019,May,27,22,Standard Class,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,5.584,2,-1.6752,2.792,-0.3,2,FALSE
2019,May,29,22,Standard Class,Consumer,United States,Nashville,Tennessee,South,Furniture,Furnishings,44.76,3,14.547,14.92,0.325,2,FALSE
2019,May,30,22,Standard Class,Home Office,United States,Superior,Wisconsin,Central,Furniture,Furnishings,47.4,5,21.33,9.48,0.45,2,FALSE
2019,May,30,22,Standard Class,Corporate,United States,Los Angeles,California,West,Furniture,Furnishings,167.84,8,11.7488,20.98,0.07,2,FALSE
2019,May,31,22,Standard Class,Consumer,United States,Decatur,Illinois,Central,Furniture,Furnishings,32.064,3,-12.8256,10.688,-0.4,2,FALSE
2019,June,6,23,Standard Class,Consumer,United States,Fairfield,Ohio,East,Furniture,Furnishings,466.32,3,34.974,155.44,0.075,2,FALSE
2019,June,6,23,Standard Class,Consumer,United States,Fairfield,Ohio,East,Furniture,Furnishings,82.64,2,0,41.32,0,2,FALSE
2019,June,11,24,Standard Class,Corporate,United States,Arlington,Texas,Central,Furniture,Furnishings,12.544,7,-9.0944,1.792,-0.725,2,FALSE
2019,June,20,25,Standard Class,Corporate,United States,Oklahoma City,Oklahoma,Central,Furniture,Furnishings,57.69,3,23.6529,19.23,0.41,2,FALSE
2019,June,26,26,Standard Class,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,22.14,3,6.4206,7.38,0.29,2,FALSE
2019,June,26,26,Standard Class,Corporate,United States,New York City,New York,East,Furniture,Furnishings,37.74,3,12.8316,12.58,0.34,2,FALSE
2019,July,7,28,Standard Class,Consumer,United States,San Jose,California,West,Furniture,Furnishings,215.65,5,73.321,43.13,0.34,3,TRUE
2019,July,9,28,Standard Class,Corporate,United States,New York City,New York,East,Furniture,Furnishings,165.28,4,14.8752,41.32,0.09,3,FALSE
2019,July,14,29,Standard Class,Consumer,United States,Columbus,Georgia,South,Furniture,Furnishings,51.75,1,15.525,51.75,0.3,3,TRUE
2019,July,14,29,Standard Class,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,30.8,4,10.164,7.7,0.33,3,TRUE
2019,July,19,29,Standard Class,Consumer,United States,Hattiesburg,Mississippi,South,Furniture,Furnishings,185.58,6,76.0878,30.93,0.41,3,FALSE
2019,July,22,30,Standard Class,Consumer,United States,Allentown,Pennsylvania,East,Furniture,Furnishings,11.648,2,3.3488,5.824,0.2875,3,FALSE
2019,July,22,30,Standard Class,Corporate,United States,Columbia,Maryland,East,Furniture,Furnishings,27.42,3,9.3228,9.14,0.34,3,FALSE
2019,July,25,30,Standard Class,Consumer,United States,Costa Mesa,California,West,Furniture,Furnishings,255.76,4,81.8432,63.94,0.32,3,FALSE
2019,July,25,30,Standard Class,Consumer,United States,Costa Mesa,California,West,Furniture,Furnishings,69.3,9,22.869,7.7,0.33,3,FALSE
2019,July,28,31,Standard Class,Home Office,United States,Pasadena,Texas,Central,Furniture,Furnishings,24.7,5,-9.88,4.94,-0.4,3,TRUE
2019,July,28,31,Standard Class,Home Office,United States,Pasadena,Texas,Central,Furniture,Furnishings,302.72,5,-378.4,60.544,-1.25,3,TRUE
2019,July,31,31,Standard Class,Consumer,United States,Detroit,Michigan,Central,Furniture,Furnishings,272.94,3,30.0234,90.98,0.11,3,FALSE
2019,August,4,32,Standard Class,Home Office,United States,Suffolk,Virginia,South,Furniture,Furnishings,109.8,9,46.116,12.2,0.42,3,TRUE
2019,August,15,33,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,312.03,3,43.6842,104.01,0.14,3,FALSE
2019,August,23,34,Standard Class,Home Office,United States,Pharr,Texas,Central,Furniture,Furnishings,22.608,3,-10.1736,7.536,-0.45,3,FALSE
2019,August,26,35,Standard Class,Consumer,United States,Athens,Georgia,South,Furniture,Furnishings,186.54,3,41.0388,62.18,0.22,3,FALSE
2019,August,30,35,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,47.04,4,15.9936,11.76,0.34,3,FALSE
2019,September,1,36,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,191.82,3,61.3824,63.94,0.32,3,TRUE
2019,September,2,36,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,39.98,2,9.995,19.99,0.25,3,FALSE
2019,September,2,36,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,94.68,9,31.2444,10.52,0.33,3,FALSE
2019,September,3,36,Standard Class,Home Office,United States,Aurora,Illinois,Central,Furniture,Furnishings,83.952,3,-90.2484,27.984,-1.075,3,FALSE
2019,September,4,36,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,63.94,1,24.9366,63.94,0.39,3,FALSE
2019,September,4,36,Standard Class,Consumer,United States,Georgetown,Kentucky,South,Furniture,Furnishings,42.6,3,16.614,14.2,0.39,3,FALSE
2019,September,5,36,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,58.248,9,11.6496,6.472,0.2,3,FALSE
2019,September,8,37,Standard Class,Consumer,United States,Wheeling,Illinois,Central,Furniture,Furnishings,14.136,2,-7.7748,7.068,-0.55,3,TRUE
2019,September,8,37,Standard Class,Consumer,United States,Seattle,Washington,West,Furniture,Furnishings,43.13,1,14.6642,43.13,0.34,3,TRUE
2019,September,12,37,Standard Class,Corporate,United States,Utica,New York,East,Furniture,Furnishings,40.48,2,14.5728,20.24,0.36,3,FALSE
2019,September,13,37,Standard Class,Consumer,United States,Omaha,Nebraska,Central,Furniture,Furnishings,1336.44,14,387.5676,95.46,0.29,3,FALSE
2019,September,17,38,Standard Class,Corporate,United States,Bangor,Maine,East,Furniture,Furnishings,109.48,2,33.9388,54.74,0.31,3,FALSE
2019,September,17,38,Standard Class,Consumer,United States,Marlborough,Massachusetts,East,Furniture,Furnishings,14.82,3,6.2244,4.94,0.42,3,FALSE
2019,September,17,38,Standard Class,Consumer,United States,Marlborough,Massachusetts,East,Furniture,Furnishings,191.82,3,61.3824,63.94,0.32,3,FALSE
2019,September,18,38,Standard Class,Consumer,United States,New Rochelle,New York,East,Furniture,Furnishings,60.72,3,26.1096,20.24,0.43,3,FALSE
2019,September,20,38,Standard Class,Corporate,United States,Greensboro,North Carolina,South,Furniture,Furnishings,17.088,2,1.068,8.544,0.0625,3,FALSE
2019,September,22,39,Standard Class,Home Office,United States,Louisville,Kentucky,South,Furniture,Furnishings,13.28,2,6.3744,6.64,0.48,3,TRUE
2019,September,22,39,Standard Class,Corporate,United States,Broomfield,Colorado,West,Furniture,Furnishings,68.432,7,8.554,9.776,0.125,3,TRUE
2019,September,22,39,Standard Class,Corporate,United States,Green Bay,Wisconsin,Central,Furniture,Furnishings,18.96,2,7.584,9.48,0.4,3,TRUE
2019,September,23,39,Standard Class,Corporate,United States,Fairfield,Ohio,East,Furniture,Furnishings,532.704,6,-26.6352,88.784,-0.05,3,FALSE
2019,September,24,39,Standard Class,Home Office,United States,Aurora,Colorado,West,Furniture,Furnishings,21.44,2,7.504,10.72,0.35,3,FALSE
2019,September,24,39,Standard Class,Consumer,United States,Bloomington,Indiana,Central,Furniture,Furnishings,127.95,3,21.7515,42.65,0.17,3,FALSE
2019,September,25,39,Standard Class,Corporate,United States,La Crosse,Wisconsin,Central,Furniture,Furnishings,68.64,11,17.16,6.24,0.25,3,FALSE
2019,October,3,40,Standard Class,Corporate,United States,Grand Prairie,Texas,Central,Furniture,Furnishings,38.08,5,-29.512,7.616,-0.775,4,FALSE
2019,October,4,40,Standard Class,Corporate,United States,Coral Gables,Florida,South,Furniture,Furnishings,11.568,3,2.6028,3.856,0.225,4,FALSE
2019,October,8,41,Standard Class,Corporate,United States,Houston,Texas,Central,Furniture,Furnishings,51.712,8,-32.32,6.464,-0.625,4,FALSE
2019,October,9,41,Standard Class,Home Office,United States,Phoenix,Arizona,West,Furniture,Furnishings,169.568,2,0,84.784,0,4,FALSE
2019,October,13,42,Standard Class,Consumer,United States,Roseville,California,West,Furniture,Furnishings,43.12,14,20.6976,3.08,0.48,4,TRUE
2019,October,13,42,Standard Class,Corporate,United States,Aurora,Colorado,West,Furniture,Furnishings,24.96,3,4.368,8.32,0.175,4,TRUE
2019,October,13,42,Standard Class,Consumer,United States,Laredo,Texas,Central,Furniture,Furnishings,139.92,5,-150.414,27.984,-1.075,4,TRUE
2019,October,13,42,Standard Class,Corporate,United States,New York City,New York,East,Furniture,Furnishings,82.26,3,33.7266,27.42,0.41,4,TRUE
2019,October,20,43,Standard Class,Home Office,United States,Arlington,Virginia,South,Furniture,Furnishings,61.1,5,18.33,12.22,0.3,4,TRUE
2019,October,21,43,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,19.96,2,5.5888,9.98,0.28,4,FALSE
2019,October,21,43,Standard Class,Home Office,United States,Fort Lauderdale,Florida,South,Furniture,Furnishings,45.568,2,9.6832,22.784,0.2125,4,FALSE
2019,October,23,43,Standard Class,Corporate,United States,Chicago,Illinois,Central,Furniture,Furnishings,16.156,7,-12.117,2.308,-0.75,4,FALSE
2019,October,27,44,Standard Class,Consumer,United States,Troy,New York,East,Furniture,Furnishings,40.2,3,19.296,13.4,0.48,4,TRUE
2019,October,28,44,Standard Class,Corporate,United States,Belleville,New Jersey,East,Furniture,Furnishings,77.6,4,38.024,19.4,0.49,4,FALSE
2019,November,4,45,Standard Class,Corporate,United States,Miami,Florida,South,Furniture,Furnishings,50.496,6,8.2056,8.416,0.1625,4,FALSE
2019,November,4,45,Standard Class,Consumer,United States,Houston,Texas,Central,Furniture,Furnishings,11.376,3,-5.688,3.792,-0.5,4,FALSE
2019,November,4,45,Standard Class,Consumer,United States,Houston,Texas,Central,Furniture,Furnishings,66.112,4,-84.2928,16.528,-1.275,4,FALSE
2019,November,7,45,Standard Class,Corporate,United States,San Francisco,California,West,Furniture,Furnishings,14.82,3,6.2244,4.94,0.42,4,FALSE
2019,November,7,45,Standard Class,Consumer,United States,Dallas,Texas,Central,Furniture,Furnishings,44.46,5,-17.784,8.892,-0.4,4,FALSE
2019,November,10,46,Standard Class,Home Office,United States,Springfield,Ohio,East,Furniture,Furnishings,148.288,7,29.6576,21.184,0.2,4,TRUE
2019,November,10,46,Standard Class,Corporate,United States,Springfield,Missouri,Central,Furniture,Furnishings,37.3,2,17.158,18.65,0.46,4,TRUE
2019,November,10,46,Standard Class,Home Office,United States,Sacramento,California,West,Furniture,Furnishings,9.98,1,2.7944,9.98,0.28,4,TRUE
2019,November,11,46,Standard Class,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,41.96,2,10.9096,20.98,0.26,4,FALSE
2019,November,13,46,Standard Class,Home Office,United States,Auburn,Washington,West,Furniture,Furnishings,4.18,1,1.5048,4.18,0.36,4,FALSE
2019,November,13,46,Standard Class,Corporate,United States,Oklahoma City,Oklahoma,Central,Furniture,Furnishings,30.36,4,13.0548,7.59,0.43,4,FALSE
2019,November,13,46,Standard Class,Home Office,United States,Seattle,Washington,West,Furniture,Furnishings,19.54,2,7.2298,9.77,0.37,4,FALSE
2019,November,14,46,Standard Class,Consumer,United States,Newark,Delaware,East,Furniture,Furnishings,19.92,4,6.5736,4.98,0.33,4,FALSE
2019,November,19,47,Standard Class,Consumer,United States,Houston,Texas,Central,Furniture,Furnishings,2.328,2,-0.7566,1.164,-0.325,4,FALSE
2019,November,19,47,Standard Class,Corporate,United States,Seattle,Washington,West,Furniture,Furnishings,31.96,2,1.598,15.98,0.05,4,FALSE
2019,November,20,47,Standard Class,Corporate,United States,Houston,Texas,Central,Furniture,Furnishings,7.068,3,-2.8272,2.356,-0.4,4,FALSE
2019,November,21,47,Standard Class,Consumer,United States,Columbus,Ohio,East,Furniture,Furnishings,77.952,3,15.5904,25.984,0.2,4,FALSE
2019,November,22,47,Standard Class,Corporate,United States,New York City,New York,East,Furniture,Furnishings,39.88,2,11.1664,19.94,0.28,4,FALSE
2019,November,24,48,Standard Class,Home Office,United States,Los Angeles,California,West,Furniture,Furnishings,9.94,2,3.0814,4.97,0.31,4,TRUE
2019,November,24,48,Standard Class,Home Office,United States,Seattle,Washington,West,Furniture,Furnishings,82.26,3,33.7266,27.42,0.41,4,TRUE
2019,November,26,48,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,595.38,6,297.69,99.23,0.5,4,FALSE
2019,November,27,48,Standard Class,Corporate,United States,Westfield,New Jersey,East,Furniture,Furnishings,31.56,3,10.4148,10.52,0.33,4,FALSE
2019,December,1,49,Standard Class,Consumer,United States,Richmond,Indiana,Central,Furniture,Furnishings,17.31,3,5.193,5.77,0.3,4,TRUE
2019,December,1,49,Standard Class,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,16.74,2,4.3524,8.37,0.26,4,TRUE
2019,December,2,49,Standard Class,Home Office,United States,Providence,Rhode Island,East,Furniture,Furnishings,72.42,6,23.8986,12.07,0.33,4,FALSE
2019,December,2,49,Standard Class,Corporate,United States,San Jose,California,West,Furniture,Furnishings,14.52,3,5.6628,4.84,0.39,4,FALSE
2019,December,12,50,Standard Class,Consumer,United States,Pasadena,California,West,Furniture,Furnishings,383.64,6,122.7648,63.94,0.32,4,FALSE
2019,December,12,50,Standard Class,Corporate,United States,New York City,New York,East,Furniture,Furnishings,60.35,5,19.9155,12.07,0.33,4,FALSE
2019,December,12,50,Standard Class,Home Office,United States,Jackson,Michigan,Central,Furniture,Furnishings,33.48,4,8.7048,8.37,0.26,4,FALSE
2019,December,14,50,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,396.92,4,198.46,99.23,0.5,4,FALSE
2019,December,14,50,Standard Class,Consumer,United States,Jackson,Mississippi,South,Furniture,Furnishings,133.38,6,58.6872,22.23,0.44,4,FALSE
2019,December,15,51,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,14.76,2,4.2804,7.38,0.29,4,TRUE
2019,December,18,51,Standard Class,Corporate,United States,Los Angeles,California,West,Furniture,Furnishings,183.84,8,62.5056,22.98,0.34,4,FALSE
2019,December,18,51,Standard Class,Consumer,United States,San Diego,California,West,Furniture,Furnishings,39.92,4,11.1776,9.98,0.28,4,FALSE
2019,December,18,51,Standard Class,Corporate,United States,Minneapolis,Minnesota,Central,Furniture,Furnishings,18.84,3,6.0288,6.28,0.32,4,FALSE
2019,December,20,51,Standard Class,Home Office,United States,Jackson,Mississippi,South,Furniture,Furnishings,18.92,4,7.3788,4.73,0.39,4,FALSE
2019,December,22,52,Standard Class,Consumer,United States,Moreno Valley,California,West,Furniture,Furnishings,842.72,8,202.2528,105.34,0.24,4,TRUE
2019,December,22,52,Standard Class,Consumer,United States,Moreno Valley,California,West,Furniture,Furnishings,41.96,2,10.9096,20.98,0.26,4,TRUE
2019,December,22,52,Standard Class,Consumer,United States,Redmond,Oregon,West,Furniture,Furnishings,22.784,1,4.8416,22.784,0.2125,4,TRUE
2019,December,22,52,Standard Class,Consumer,United States,Redmond,Oregon,West,Furniture,Furnishings,11.84,4,3.108,2.96,0.2625,4,TRUE
2019,December,24,52,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,799.56,9,207.8856,88.84,0.26,4,FALSE
2019,December,24,52,Standard Class,Consumer,United States,San Jose,California,West,Furniture,Furnishings,43.96,7,18.4632,6.28,0.42,4,FALSE
2019,December,25,52,Standard Class,Consumer,United States,Fayetteville,Arkansas,South,Furniture,Furnishings,343.85,5,137.54,68.77,0.4,4,FALSE
2019,December,25,52,Standard Class,Corporate,United States,Nashua,New Hampshire,East,Furniture,Furnishings,21.12,4,6.5472,5.28,0.31,4,FALSE
2019,December,29,53,Standard Class,Consumer,United States,Wichita,Kansas,Central,Furniture,Furnishings,70.56,6,23.9904,11.76,0.34,4,TRUE
2020,January,1,1,Standard Class,Consumer,United States,Huntsville,Texas,Central,Furniture,Furnishings,164.42,5,-187.3815,32.884,-1.139651502,1,FALSE
2020,January,1,1,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,487.43,11,199.2606,44.31181818,0.4087983916,1,FALSE
2020,January,1,1,Standard Class,Consumer,United States,Lorain,Ohio,East,Furniture,Furnishings,145.896,4,8.5568,36.474,0.05864999726,1,FALSE
2020,January,14,3,Standard Class,Home Office,United States,Richmond,Indiana,Central,Furniture,Furnishings,89.96,2,8.532,44.98,0.09484215207,1,FALSE
2020,January,26,5,Standard Class,Consumer,United States,Columbus,Georgia,South,Furniture,Furnishings,100.72,4,24.4608,25.18,0.2428594122,1,TRUE
2020,January,30,5,Standard Class,Corporate,United States,Des Moines,Iowa,Central,Furniture,Furnishings,140.58,7,14.5236,20.08285714,0.1033119932,1,FALSE
2020,February,2,6,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,107.26,2,29.3284,53.63,0.2734327802,1,TRUE
2020,February,2,6,Standard Class,Corporate,United States,San Diego,California,West,Furniture,Furnishings,242.58,2,12.6348,121.29,0.05208508533,1,TRUE
2020,February,9,7,Standard Class,Consumer,United States,Houston,Texas,Central,Furniture,Furnishings,122.984,2,-2.6892,61.492,-0.02186625903,1,TRUE
2020,February,13,7,Standard Class,Consumer,United States,Seattle,Washington,West,Furniture,Furnishings,120.53,1,21.506,120.53,0.178428607,1,FALSE
2020,February,16,8,Standard Class,Consumer,United States,Decatur,Illinois,Central,Furniture,Furnishings,110.692,1,-3.6537,110.692,-0.03300780544,1,TRUE
